Date,Amount,GST Rate,GST Amount
2023-04-07,8.90,0.08,0.7120
2023-04-07,6.50,0.08,0.5200
2023-04-07,1.50,0.08,0.1200
2023-04-06,3.20,0.08,0.2560
2023-04-06,5.50,0.08,0.4400
2023-04-06,155.00,0.08,12.4000
2023-04-06,10.70,0.08,0.8560
2023-04-05,6.85,0.08,0.5480
2023-04-05,8.30,0.08,0.6640
2023-04-05,68.17,0.08,5.4536
2023-04-05,5.80,0.08,0.4640
2023-04-05,1.50,0.08,0.1200
2023-04-05,1.40,0.08,0.1120
2023-04-04,8.90,0.08,0.7120
2023-04-04,6.86,0.08,0.5488
2023-04-04,3.00,0.08,0.2400
2023-04-04,6.30,0.08,0.5040
2023-04-03,3.00,0.08,0.2400
2023-04-03,2.00,0.08,0.1600
2023-04-03,8.00,0.08,0.6400
2023-04-03,5.80,0.08,0.4640
2023-04-03,1.40,0.08,0.1120
2023-04-02,39.00,0.08,3.1200
2023-04-02,2.60,0.08,0.2080
2023-04-02,7.55,0.08,0.6040
2023-04-02,8.64,0.08,0.6912
2023-04-02,2.90,0.08,0.2320
2023-04-02,7.90,0.08,0.6320
2023-04-02,1.20,0.08,0.0960
2023-04-01,0.80,0.08,0.0640
2023-04-01,23.85,0.08,1.9080
2023-04-01,85.00,0.08,6.8000
2023-04-01,21.80,0.08,1.7440
2023-04-01,5.50,0.08,0.4400
2023-04-01,1.20,0.08,0.0960
2023-03-31,4.23,0.08,0.3384
2023-03-31,3.60,0.08,0.2880
2023-03-31,6.20,0.08,0.4960
2023-03-31,3.40,0.08,0.2720
2023-03-30,5.40,0.08,0.4320
2023-03-30,500.00,0.08,40.0000
2023-03-30,12.80,0.08,1.0240
2023-03-30,1.40,0.08,0.1120
2023-03-30,100.00,0.08,8.0000
2023-03-29,3.00,0.08,0.2400
2023-03-29,9.10,0.08,0.7280
2023-03-29,30.00,0.08,2.4000
2023-03-29,1.40,0.08,0.1120
2023-03-29,6.80,0.08,0.5440
2023-03-28,7.00,0.08,0.5600
2023-03-28,26.00,0.08,2.0800
2023-03-28,2.60,0.08,0.2080
2023-03-28,5.30,0.08,0.4240
2023-03-28,1.60,0.08,0.1280
2023-03-27,175.00,0.08,14.0000
2023-03-27,9.35,0.08,0.7480
2023-03-27,4.00,0.08,0.3200
2023-03-27,3.50,0.08,0.2800
2023-03-27,12.50,0.08,1.0000
2023-03-27,6.80,0.08,0.5440
2023-03-27,2.81,0.08,0.2248
2023-03-26,5.60,0.08,0.4480
2023-03-26,8.25,0.08,0.6600
2023-03-26,6.80,0.08,0.5440
2023-03-26,24.10,0.08,1.9280
2023-03-25,58.00,0.08,4.6400
2023-03-25,9.70,0.08,0.7760
2023-03-25,11.08,0.08,0.8864
2023-03-25,12.41,0.08,0.9928
2023-03-25,3.00,0.08,0.2400
2023-03-25,2.16,0.08,0.1728
2023-03-25,9.60,0.08,0.7680
2023-03-25,2.40,0.08,0.1920
2023-03-25,4.50,0.08,0.3600
2023-03-24,235.00,0.08,18.8000
2023-03-24,9.10,0.08,0.7280
2023-03-24,8.00,0.08,0.6400
2023-03-24,1.40,0.08,0.1120
2023-03-24,5.46,0.08,0.4368
2023-03-23,9.00,0.08,0.7200
2023-03-23,6.60,0.08,0.5280
2023-03-23,2.90,0.08,0.2320
2023-03-22,6.40,0.08,0.5120
2023-03-22,5.45,0.08,0.4360
2023-03-22,6.80,0.08,0.5440
2023-03-21,8.72,0.08,0.6976
2023-03-21,81.20,0.08,6.4960
2023-03-21,6.30,0.08,0.5040
2023-03-20,8.70,0.08,0.6960
2023-03-20,6.30,0.08,0.5040
2023-03-19,35.38,0.08,2.8304
2023-03-19,30.31,0.08,2.4248
2023-03-19,1.80,0.08,0.1440
2023-03-19,6.00,0.08,0.4800
2023-03-19,6.51,0.08,0.5208
2023-03-19,1.70,0.08,0.1360
2023-03-19,2.51,0.08,0.2008
2023-03-19,9.30,0.08,0.7440
2023-03-19,10.00,0.08,0.8000
2023-03-18,12.60,0.08,1.0080
2023-03-18,6.00,0.08,0.4800
2023-03-18,1.71,0.08,0.1368
2023-03-18,1.70,0.08,0.1360
2023-03-18,5.70,0.08,0.4560
2023-03-17,1.20,0.08,0.0960
2023-03-17,9.70,0.08,0.7760
2023-03-17,6.30,0.08,0.5040
2023-03-17,4.50,0.08,0.3600
2023-03-17,1.40,0.08,0.1120
2023-03-17,5.30,0.08,0.4240
2023-03-16,9.00,0.08,0.7200
2023-03-15,9.10,0.08,0.7280
2023-03-15,2.61,0.08,0.2088
2023-03-15,13.00,0.08,1.0400
2023-03-15,6.30,0.08,0.5040
2023-03-15,3.00,0.08,0.2400
2023-03-15,2.90,0.08,0.2320
2023-03-14,10.61,0.08,0.8488
2023-03-14,8.00,0.08,0.6400
2023-03-14,5.80,0.08,0.4640
2023-03-14,3.90,0.08,0.3120
2023-03-13,3.50,0.08,0.2800
2023-03-13,8.00,0.08,0.6400
2023-03-13,6.30,0.08,0.5040
2023-03-13,9.10,0.08,0.7280
2023-03-12,6.50,0.08,0.5200
2023-03-12,12.61,0.08,1.0088
2023-03-12,6.00,0.08,0.4800
2023-03-12,6.95,0.08,0.5560
2023-03-12,32.65,0.08,2.6120
2023-03-12,1.60,0.08,0.1280
2023-03-12,3.70,0.08,0.2960
2023-03-12,4.00,0.08,0.3200
2023-03-11,7.90,0.08,0.6320
2023-03-11,4.32,0.08,0.3456
2023-03-11,4.80,0.08,0.3840
2023-03-11,5.40,0.08,0.4320
2023-03-11,3.00,0.08,0.2400
2023-03-10,1.60,0.08,0.1280
2023-03-10,8.60,0.08,0.6880
2023-03-10,8.00,0.08,0.6400
2023-03-10,2.30,0.08,0.1840
2023-03-10,6.50,0.08,0.5200
2023-03-09,9.10,0.08,0.7280
2023-03-09,3.20,0.08,0.2560
2023-03-09,1.70,0.08,0.1360
2023-03-09,30.00,0.08,2.4000
2023-03-09,15.00,0.08,1.2000
2023-03-08,2.85,0.08,0.2280
2023-03-08,6.00,0.08,0.4800
2023-03-08,5.80,0.08,0.4640
2023-03-08,1.70,0.08,0.1360
2023-03-07,8.70,0.08,0.6960
2023-03-07,3.80,0.08,0.3040
2023-03-07,5.80,0.08,0.4640
2023-03-07,3.50,0.08,0.2800
2023-03-06,12.55,0.08,1.0040
2023-03-06,5.60,0.08,0.4480
2023-03-06,8.81,0.08,0.7048
2023-03-06,2.70,0.08,0.2160
2023-03-06,6.30,0.08,0.5040
2023-03-06,1.70,0.08,0.1360
2023-03-05,2.30,0.08,0.1840
2023-03-05,9.29,0.08,0.7432
2023-03-05,1.41,0.08,0.1128
2023-03-05,1.90,0.08,0.1520
2023-03-05,5.80,0.08,0.4640
2023-03-05,3.50,0.08,0.2800
2023-03-05,3.30,0.08,0.2640
2023-03-04,1.30,0.08,0.1040
2023-03-04,6.40,0.08,0.5120
2023-03-04,1.90,0.08,0.1520
2023-03-04,6.45,0.08,0.5160
2023-03-04,9.70,0.08,0.7760
2023-03-04,15.00,0.08,1.2000
2023-03-04,7.00,0.08,0.5600
2023-03-04,1.70,0.08,0.1360
2023-03-04,2.70,0.08,0.2160
2023-03-03,1.20,0.08,0.0960
2023-03-03,1.70,0.08,0.1360
2023-03-03,2.70,0.08,0.2160
2023-03-03,9.70,0.08,0.7760
2023-03-03,1.20,0.08,0.0960
2023-03-03,4.80,0.08,0.3840
2023-03-03,5.60,0.08,0.4480
2023-03-03,17.20,0.08,1.3760
2023-03-03,3.50,0.08,0.2800
2023-03-02,8.60,0.08,0.6880
2023-03-02,3.50,0.08,0.2800
2023-03-02,5.60,0.08,0.4480
2023-03-02,2.90,0.08,0.2320
2023-03-01,8.50,0.08,0.6800
2023-03-01,100.00,0.08,8.0000
2023-03-01,85.00,0.08,6.8000
2023-03-01,6.98,0.08,0.5584
2023-03-01,79.91,0.08,6.3928
2023-03-01,5.60,0.08,0.4480
2023-03-01,3.50,0.08,0.2800
2023-02-28,16.98,0.08,1.3584
2023-02-28,10.81,0.08,0.8648
2023-02-28,1.70,0.08,0.1360
2023-02-28,8.60,0.08,0.6880
2023-02-28,5.00,0.08,0.4000
2023-02-28,3.50,0.08,0.2800
2023-02-28,500.00,0.08,40.0000
2023-02-27,2.00,0.08,0.1600
2023-02-27,1.20,0.08,0.0960
2023-02-27,9.35,0.08,0.7480
2023-02-27,1.80,0.08,0.1440
2023-02-27,11.50,0.08,0.9200
2023-02-27,1.61,0.08,0.1288
2023-02-27,8.50,0.08,0.6800
2023-02-27,2.40,0.08,0.1920
2023-02-26,1.80,0.08,0.1440
2023-02-26,1.80,0.08,0.1440
2023-02-26,10.20,0.08,0.8160
2023-02-26,3.80,0.08,0.3040
2023-02-26,12.90,0.08,1.0320
2023-02-26,4.50,0.08,0.3600
2023-02-25,681.31,0.08,54.5048
2023-02-25,7.40,0.08,0.5920
2023-02-25,2.10,0.08,0.1680
2023-02-25,8.00,0.08,0.6400
2023-02-25,2.49,0.08,0.1992
2023-02-25,10.70,0.08,0.8560
2023-02-24,11.00,0.08,0.8800
2023-02-24,7.00,0.08,0.5600
2023-02-24,6.50,0.08,0.5200
2023-02-24,4.80,0.08,0.3840
2023-02-24,5.30,0.08,0.4240
2023-02-24,1.40,0.08,0.1120
2023-02-23,9.10,0.08,0.7280
2023-02-23,1.70,0.08,0.1360
2023-02-23,4.80,0.08,0.3840
2023-02-23,3.50,0.08,0.2800
2023-02-22,30.00,0.08,2.4000
2023-02-22,7.50,0.08,0.6000
2023-02-22,5.60,0.08,0.4480
2023-02-22,3.50,0.08,0.2800
2023-02-21,2.60,0.08,0.2080
2023-02-21,9.10,0.08,0.7280
2023-02-21,7.50,0.08,0.6000
2023-02-21,4.80,0.08,0.3840
2023-02-21,3.50,0.08,0.2800
2023-02-21,1.40,0.08,0.1120
2023-02-20,11.45,0.08,0.9160
2023-02-20,5.00,0.08,0.4000
2023-02-20,2.00,0.08,0.1600
2023-02-20,1.40,0.08,0.1120
2023-02-20,2.40,0.08,0.1920
2023-02-20,11.98,0.08,0.9584
2023-02-19,10.40,0.08,0.8320
2023-02-19,4.50,0.08,0.3600
2023-02-19,1.50,0.08,0.1200
2023-02-19,3.00,0.08,0.2400
2023-02-19,4.40,0.08,0.3520
2023-02-18,65.60,0.08,5.2480
2023-02-18,2.00,0.08,0.1600
2023-02-18,6.50,0.08,0.5200
2023-02-18,4.00,0.08,0.3200
2023-02-17,38.00,0.08,3.0400
2023-02-17,2.00,0.08,0.1600
2023-02-17,3.50,0.08,0.2800
2023-02-17,1.40,0.08,0.1120
2023-02-17,4.60,0.08,0.3680
2023-02-16,35.38,0.08,2.8304
2023-02-16,2.10,0.08,0.1680
2023-02-16,8.50,0.08,0.6800
2023-02-16,2.70,0.08,0.2160
2023-02-16,6.30,0.08,0.5040
2023-02-16,2.62,0.08,0.2096
2023-02-15,6.40,0.08,0.5120
2023-02-15,1.40,0.08,0.1120
2023-02-15,4.80,0.08,0.3840
2023-02-15,3.50,0.08,0.2800
2023-02-14,5.20,0.08,0.4160
2023-02-14,30.00,0.08,2.4000
2023-02-14,15.00,0.08,1.2000
2023-02-14,223.50,0.08,17.8800
2023-02-14,5.60,0.08,0.4480
2023-02-14,1.40,0.08,0.1120
2023-02-14,3.50,0.08,0.2800
2023-02-13,1.40,0.08,0.1120
2023-02-13,4.50,0.08,0.3600
2023-02-13,7.55,0.08,0.6040
2023-02-13,1.40,0.08,0.1120
2023-02-13,2.70,0.08,0.2160
2023-02-12,2.50,0.08,0.2000
2023-02-12,2.20,0.08,0.1760
2023-02-12,1.50,0.08,0.1200
2023-02-12,6.10,0.08,0.4880
2023-02-12,4.50,0.08,0.3600
2023-02-11,11.00,0.08,0.8800
2023-02-11,2.60,0.08,0.2080
2023-02-11,6.10,0.08,0.4880
2023-02-11,4.40,0.08,0.3520
2023-02-10,8.90,0.08,0.7120
2023-02-10,4.00,0.08,0.3200
2023-02-10,2.40,0.08,0.1920
2023-02-10,3.40,0.08,0.2720
2023-02-10,6.10,0.08,0.4880
2023-02-09,30.00,0.08,2.4000
2023-02-09,2.70,0.08,0.2160
2023-02-09,8.80,0.08,0.7040
2023-02-09,5.60,0.08,0.4480
2023-02-09,3.50,0.08,0.2800
2023-02-09,1.40,0.08,0.1120
2023-02-08,2.79,0.08,0.2232
2023-02-08,3.50,0.08,0.2800
2023-02-08,5.60,0.08,0.4480
2023-02-07,7.50,0.08,0.6000
2023-02-07,5.60,0.08,0.4480
2023-02-07,3.50,0.08,0.2800
2023-02-06,10.70,0.08,0.8560
2023-02-06,8.00,0.08,0.6400
2023-02-06,1.40,0.08,0.1120
2023-02-06,5.30,0.08,0.4240
2023-02-06,1.40,0.08,0.1120
2023-02-06,5.60,0.08,0.4480
2023-02-05,2.80,0.08,0.2240
2023-02-05,18.90,0.08,1.5120
2023-02-05,2.70,0.08,0.2160
2023-02-05,4.50,0.08,0.3600
2023-02-05,1.60,0.08,0.1280
2023-02-04,8.90,0.08,0.7120
2023-02-04,1.50,0.08,0.1200
2023-02-04,5.00,0.08,0.4000
2023-02-04,4.00,0.08,0.3200
2023-02-04,12.00,0.08,0.9600
2023-02-04,6.00,0.08,0.4800
2023-02-04,4.90,0.08,0.3920
2023-02-04,4.70,0.08,0.3760
2023-02-04,1.20,0.08,0.0960
2023-02-03,17.50,0.08,1.4000
2023-02-03,8.60,0.08,0.6880
2023-02-03,8.99,0.08,0.7192
2023-02-03,15.00,0.08,1.2000
2023-02-03,1.40,0.08,0.1120
2023-02-02,6.98,0.08,0.5584
2023-02-02,8.80,0.08,0.7040
2023-02-02,5.00,0.08,0.4000
2023-02-02,5.60,0.08,0.4480
2023-02-02,3.50,0.08,0.2800
2023-02-01,5.60,0.08,0.4480
2023-02-01,3.50,0.08,0.2800
2023-02-01,85.00,0.08,6.8000
2023-02-01,3.20,0.08,0.2560
2023-02-01,1.40,0.08,0.1120
2023-01-31,150.00,0.08,12.0000
2023-01-31,354.80,0.08,28.3840
2023-01-31,6.00,0.08,0.4800
2023-01-31,6.60,0.08,0.5280
2023-01-31,5.00,0.08,0.4000
2023-01-31,3.50,0.08,0.2800
2023-01-30,1.60,0.08,0.1280
2023-01-30,500.00,0.08,40.0000
2023-01-30,10.70,0.08,0.8560
2023-01-30,5.60,0.08,0.4480
2023-01-29,2.70,0.08,0.2160
2023-01-29,3.40,0.08,0.2720
2023-01-28,16.98,0.08,1.3584
2023-01-28,12.00,0.08,0.9600
2023-01-28,9.60,0.08,0.7680
2023-01-28,2.00,0.08,0.1600
2023-01-28,45.00,0.08,3.6000
2023-01-28,1.60,0.08,0.1280
2023-01-28,2.20,0.08,0.1760
2023-01-28,1.20,0.08,0.0960
2023-01-28,1.60,0.08,0.1280
2023-01-27,8.90,0.08,0.7120
2023-01-27,3.90,0.08,0.3120
2023-01-27,2.30,0.08,0.1840
2023-01-27,18.00,0.08,1.4400
2023-01-27,3.90,0.08,0.3120
2023-01-26,30.00,0.08,2.4000
2023-01-26,1.90,0.08,0.1520
2023-01-26,7.60,0.08,0.6080
2023-01-26,5.60,0.08,0.4480
2023-01-26,3.50,0.08,0.2800
2023-01-25,7.60,0.08,0.6080
2023-01-25,98.40,0.08,7.8720
2023-01-25,5.80,0.08,0.4640
2023-01-25,3.50,0.08,0.2800
2023-01-24,40.00,0.08,3.2000
2023-01-24,3.60,0.08,0.2880
2023-01-24,9.70,0.08,0.7760
2023-01-24,2.70,0.08,0.2160
2023-01-24,8.00,0.08,0.6400
2023-01-24,4.80,0.08,0.3840
2023-01-23,25.00,0.08,2.0000
2023-01-23,4.60,0.08,0.3680
2023-01-23,6.50,0.08,0.5200
2023-01-23,4.50,0.08,0.3600
2023-01-22,20.00,0.08,1.6000
2023-01-22,50.00,0.08,4.0000
2023-01-22,20.00,0.08,1.6000
2023-01-22,12.40,0.08,0.9920
2023-01-22,4.40,0.08,0.3520
2023-01-21,12.00,0.08,0.9600
2023-01-21,34.33,0.08,2.7464
2023-01-21,3.50,0.08,0.2800
2023-01-21,1.10,0.08,0.0880
2023-01-21,8.30,0.08,0.6640
2023-01-21,1.80,0.08,0.1440
2023-01-21,2.60,0.08,0.2080
2023-01-20,2.70,0.08,0.2160
2023-01-20,4.50,0.08,0.3600
2023-01-20,8.30,0.08,0.6640
2023-01-20,5.60,0.08,0.4480
2023-01-19,35.00,0.08,2.8000
2023-01-19,6.40,0.08,0.5120
2023-01-19,2.70,0.08,0.2160
2023-01-19,5.60,0.08,0.4480
2023-01-19,2.70,0.08,0.2160
2023-01-18,3.05,0.08,0.2440
2023-01-18,2.70,0.08,0.2160
2023-01-18,7.50,0.08,0.6000
2023-01-18,5.60,0.08,0.4480
2023-01-18,3.50,0.08,0.2800
2023-01-17,8.95,0.08,0.7160
2023-01-17,1.62,0.08,0.1296
2023-01-17,9.00,0.08,0.7200
2023-01-17,5.40,0.08,0.4320
2023-01-17,7.00,0.08,0.5600
2023-01-17,3.50,0.08,0.2800
2023-01-16,4.90,0.08,0.3920
2023-01-16,2.50,0.08,0.2000
2023-01-16,5.80,0.08,0.4640
2023-01-16,5.60,0.08,0.4480
2023-01-16,1.20,0.08,0.0960
2023-01-16,2.70,0.08,0.2160
2023-01-15,6.05,0.08,0.4840
2023-01-15,8.60,0.08,0.6880
2023-01-15,2.70,0.08,0.2160
2023-01-15,4.90,0.08,0.3920
2023-01-15,1.75,0.08,0.1400
2023-01-15,3.20,0.08,0.2560
2023-01-14,13.05,0.08,1.0440
2023-01-14,2.70,0.08,0.2160
2023-01-14,3.50,0.08,0.2800
2023-01-14,8.60,0.08,0.6880
2023-01-14,10.00,0.08,0.8000
2023-01-14,3.50,0.08,0.2800
2023-01-13,20.80,0.08,1.6640
2023-01-13,1.20,0.08,0.0960
2023-01-13,5.20,0.08,0.4160
2023-01-12,20.80,0.08,1.6640
2023-01-12,75.00,0.08,6.0000
2023-01-12,75.00,0.08,6.0000
2023-01-12,6.20,0.08,0.4960
2023-01-12,4.80,0.08,0.3840
2023-01-12,9.50,0.08,0.7600
2023-01-12,2.70,0.08,0.2160
2023-01-11,6.20,0.08,0.4960
2023-01-11,5.60,0.08,0.4480
2023-01-11,100.00,0.08,8.0000
2023-01-11,3.60,0.08,0.2880
2023-01-10,10.00,0.08,0.8000
2023-01-10,11.30,0.08,0.9040
2023-01-10,5.50,0.08,0.4400
2023-01-10,6.20,0.08,0.4960
2023-01-10,3.60,0.08,0.2880
2023-01-09,3.50,0.08,0.2800
2023-01-09,2.70,0.08,0.2160
2023-01-09,5.60,0.08,0.4480
2023-01-09,2.70,0.08,0.2160
2023-01-08,4.35,0.08,0.3480
2023-01-08,1.72,0.08,0.1376
2023-01-08,6.60,0.08,0.5280
2023-01-08,5.40,0.08,0.4320
2023-01-08,7.20,0.08,0.5760
2023-01-08,7.49,0.08,0.5992
2023-01-08,5.20,0.08,0.4160
2023-01-08,1.20,0.08,0.0960
2023-01-07,1.75,0.08,0.1400
2023-01-07,3.60,0.08,0.2880
2023-01-07,9.00,0.08,0.7200
2023-01-07,6.90,0.08,0.5520
2023-01-07,1.50,0.08,0.1200
2023-01-07,1.20,0.08,0.0960
2023-01-07,4.50,0.08,0.3600
2023-01-06,5.90,0.08,0.4720
2023-01-06,1.70,0.08,0.1360
2023-01-06,100.00,0.08,8.0000
2023-01-06,1.20,0.08,0.0960
2023-01-06,10.85,0.08,0.8680
2023-01-06,3.40,0.08,0.2720
2023-01-05,5.90,0.08,0.4720
2023-01-05,5.80,0.08,0.4640
2023-01-05,2.70,0.08,0.2160
2023-01-04,5.00,0.08,0.4000
2023-01-04,3.20,0.08,0.2560
2023-01-04,11.00,0.08,0.8800
2023-01-04,8.85,0.08,0.7080
2023-01-04,6.80,0.08,0.5440
2023-01-04,2.40,0.08,0.1920
2023-01-04,3.90,0.08,0.3120
2023-01-04,5.00,0.08,0.4000
2023-01-03,6.98,0.08,0.5584
2023-01-03,9.60,0.08,0.7680
2023-01-03,9.39,0.08,0.7512
2023-01-03,5.80,0.08,0.4640
2023-01-03,5.00,0.08,0.4000
2023-01-02,8.99,0.08,0.7192
2023-01-02,11.20,0.08,0.8960
2023-01-02,15.59,0.08,1.2472
2023-01-02,38.67,0.08,3.0936
2023-01-02,4.20,0.08,0.3360
2023-01-02,6.50,0.08,0.5200
2023-01-02,7.20,0.08,0.5760
2023-01-01,2.00,0.08,0.1600
2023-01-01,7.01,0.08,0.5608
2023-01-01,85.00,0.08,6.8000
2023-01-01,2.00,0.08,0.1600
2023-01-01,12.90,0.08,1.0320
2022-12-31,2.00,0.07,0.1400
2022-12-31,9.80,0.07,0.6860
2022-12-31,16.98,0.07,1.1886
2022-12-31,1.99,0.07,0.1393
2022-12-31,0.99,0.07,0.0693
2022-12-31,8.80,0.07,0.6160
2022-12-31,5.90,0.07,0.4130
2022-12-31,50.00,0.07,3.5000
2022-12-31,900.00,0.07,63.0000
2022-12-30,3.76,0.07,0.2632
2022-12-30,4.13,0.07,0.2891
2022-12-29,49.00,0.07,3.4300
2022-12-28,4.50,0.07,0.3150
2022-12-27,56.67,0.07,3.9669
2022-12-26,100.00,0.07,7.0000
2022-12-23,400.00,0.07,28.0000
2022-12-22,150.00,0.07,10.5000
2022-12-22,7.80,0.07,0.5460
2022-12-22,6.72,0.07,0.4704
2022-12-22,3.60,0.07,0.2520
2022-12-21,77.10,0.07,5.3970
2022-12-21,12.30,0.07,0.8610
2022-12-21,1.40,0.07,0.0980
2022-12-21,4.80,0.07,0.3360
2022-12-21,3.77,0.07,0.2639
2022-12-20,35.00,0.07,2.4500
2022-12-20,6.70,0.07,0.4690
2022-12-20,8.60,0.07,0.6020
2022-12-20,10.10,0.07,0.7070
2022-12-20,4.80,0.07,0.3360
2022-12-20,3.20,0.07,0.2240
2022-12-20,5.70,0.07,0.3990
2022-12-19,5.50,0.07,0.3850
2022-12-19,2.95,0.07,0.2065
2022-12-19,11.20,0.07,0.7840
2022-12-19,4.90,0.07,0.3430
2022-12-19,3.40,0.07,0.2380
2022-12-18,0.90,0.07,0.0630
2022-12-18,3.20,0.07,0.2240
2022-12-18,39.20,0.07,2.7440
2022-12-18,76.61,0.07,5.3627
2022-12-18,1.20,0.07,0.0840
2022-12-18,6.20,0.07,0.4340
2022-12-17,7.00,0.07,0.4900
2022-12-17,3.40,0.07,0.2380
2022-12-17,3.80,0.07,0.2660
2022-12-17,15.20,0.07,1.0640
2022-12-17,1.20,0.07,0.0840
2022-12-17,4.70,0.07,0.3290
2022-12-17,3.40,0.07,0.2380
2022-12-16,2.60,0.07,0.1820
2022-12-16,1.20,0.07,0.0840
2022-12-16,11.20,0.07,0.7840
2022-12-16,4.50,0.07,0.3150
2022-12-15,6.40,0.07,0.4480
2022-12-15,9.50,0.07,0.6650
2022-12-15,4.80,0.07,0.3360
2022-12-15,4.20,0.07,0.2940
2022-12-14,41.00,0.07,2.8700
2022-12-14,16.50,0.07,1.1550
2022-12-14,18.00,0.07,1.2600
2022-12-14,4.60,0.07,0.3220
2022-12-14,4.80,0.07,0.3360
2022-12-14,3.50,0.07,0.2450
2022-12-13,3.20,0.07,0.2240
2022-12-13,6.00,0.07,0.4200
2022-12-13,4.20,0.07,0.2940
2022-12-12,3.70,0.07,0.2590
2022-12-12,3.70,0.07,0.2590
2022-12-12,8.00,0.07,0.5600
2022-12-12,4.60,0.07,0.3220
2022-12-12,6.90,0.07,0.4830
2022-12-12,3.40,0.07,0.2380
2022-12-11,10.35,0.07,0.7245
2022-12-11,3.50,0.07,0.2450
2022-12-11,3.50,0.07,0.2450
2022-12-11,2.50,0.07,0.1750
2022-12-10,1.70,0.07,0.1190
2022-12-10,20.00,0.07,1.4000
2022-12-10,3.20,0.07,0.2240
2022-12-09,1.70,0.07,0.1190
2022-12-09,12.50,0.07,0.8750
2022-12-09,1.30,0.07,0.0910
2022-12-09,4.70,0.07,0.3290
2022-12-09,8.00,0.07,0.5600
2022-12-09,1.10,0.07,0.0770
2022-12-09,2.10,0.07,0.1470
2022-12-09,2.40,0.07,0.1680
2022-12-09,3.50,0.07,0.2450
2022-12-09,4.60,0.07,0.3220
2022-12-09,58.00,0.07,4.0600
2022-12-09,1.40,0.07,0.0980
2022-12-08,1.40,0.07,0.0980
2022-12-08,12.00,0.07,0.8400
2022-12-08,7.50,0.07,0.5250
2022-12-08,2.95,0.07,0.2065
2022-12-08,3.40,0.07,0.2380
2022-12-07,7.20,0.07,0.5040
2022-12-07,2.20,0.07,0.1540
2022-12-07,3.20,0.07,0.2240
2022-12-06,20.00,0.07,1.4000
2022-12-06,11.00,0.07,0.7700
2022-12-06,13.00,0.07,0.9100
2022-12-06,6.40,0.07,0.4480
2022-12-06,3.90,0.07,0.2730
2022-12-05,2.00,0.07,0.1400
2022-12-05,1.20,0.07,0.0840
2022-12-05,9.99,0.07,0.6993
2022-12-05,2.50,0.07,0.1750
2022-12-05,6.40,0.07,0.4480
2022-12-05,3.40,0.07,0.2380
2022-12-04,10.97,0.07,0.7679
2022-12-04,20.50,0.07,1.4350
2022-12-04,8.00,0.07,0.5600
2022-12-04,8.20,0.07,0.5740
2022-12-04,1.00,0.07,0.0700
2022-12-04,6.40,0.07,0.4480
2022-12-03,3.20,0.07,0.2240
2022-12-03,8.75,0.07,0.6125
2022-12-03,16.42,0.07,1.1494
2022-12-03,12.00,0.07,0.8400
2022-12-03,2.70,0.07,0.1890
2022-12-03,1.60,0.07,0.1120
2022-12-03,4.00,0.07,0.2800
2022-12-03,25.00,0.07,1.7500
2022-12-02,1.80,0.07,0.1260
2022-12-02,17.90,0.07,1.2530
2022-12-02,2.77,0.07,0.1939
2022-12-01,7.00,0.07,0.4900
2022-12-01,39.95,0.07,2.7965
2022-12-01,16.15,0.07,1.1305
2022-12-01,16.98,0.07,1.1886
2022-12-01,85.00,0.07,5.9500
2022-12-01,6.98,0.07,0.4886
2022-12-01,18.14,0.07,1.2698
2022-12-01,2.70,0.07,0.1890
2022-11-30,1.95,0.07,0.1365
2022-11-30,1.60,0.07,0.1120
2022-11-30,6.40,0.07,0.4480
2022-11-30,3.40,0.07,0.2380
2022-11-29,3.50,0.07,0.2450
2022-11-29,2.85,0.07,0.1995
2022-11-29,7.50,0.07,0.5250
2022-11-29,88.63,0.07,6.2041
2022-11-29,5.00,0.07,0.3500
2022-11-29,80.00,0.07,5.6000
2022-11-29,2.70,0.07,0.1890
2022-11-29,500.00,0.07,35.0000
2022-11-28,6.40,0.07,0.4480
2022-11-28,4.50,0.07,0.3150
2022-11-28,5.40,0.07,0.3780
2022-11-28,2.70,0.07,0.1890
2022-11-27,1.60,0.07,0.1120
2022-11-27,8.90,0.07,0.6230
2022-11-27,5.00,0.07,0.3500
2022-11-27,1.40,0.07,0.0980
2022-11-27,3.90,0.07,0.2730
2022-11-26,4.05,0.07,0.2835
2022-11-26,7.00,0.07,0.4900
2022-11-26,20.00,0.07,1.4000
2022-11-26,7.70,0.07,0.5390
2022-11-26,3.90,0.07,0.2730
2022-11-26,9.50,0.07,0.6650
2022-11-25,22.23,0.07,1.5561
2022-11-25,3.60,0.07,0.2520
2022-11-25,12.80,0.07,0.8960
2022-11-25,6.00,0.07,0.4200
2022-11-25,3.40,0.07,0.2380
2022-11-24,20.00,0.07,1.4000
2022-11-24,6.40,0.07,0.4480
2022-11-24,1.40,0.07,0.0980
2022-11-23,1.75,0.07,0.1225
2022-11-23,10.00,0.07,0.7000
2022-11-23,6.40,0.07,0.4480
2022-11-23,2.40,0.07,0.1680
2022-11-22,4.50,0.07,0.3150
2022-11-22,4.90,0.07,0.3430
2022-11-22,3.60,0.07,0.2520
2022-11-21,4.35,0.07,0.3045
2022-11-21,10.70,0.07,0.7490
2022-11-21,73.83,0.07,5.1681
2022-11-21,5.00,0.07,0.3500
2022-11-21,1.40,0.07,0.0980
2022-11-21,3.40,0.07,0.2380
